"resource","time","server","queue","capacity","queue_size","system","limit","replication"
"c_r2b_evac_1_medic_1_t2",1030.27846652356,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_2_t2",1030.27846652356,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_1_t2",1062.91165025457,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_2_t2",1062.91165025457,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",1062.91165025457,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",1062.91165025457,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",1062.91165025457,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",1062.91165025457,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",1062.91165025457,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",1062.91165025457,1,0,1,Inf,1,Inf,1
"b_r2eheavy_icu_1_t1",1069.19250598373,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",1097.11846424438,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",1097.11846424438,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",1097.11846424438,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",1097.11846424438,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",1097.11846424438,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",1097.11846424438,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_1_t1",1097.11846424438,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",1097.11846424438,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",1097.11846424438,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",1097.11846424438,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",1097.11846424438,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",1097.11846424438,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",1097.11846424438,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",1097.11846424438,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t1",1210.27276495774,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t1",1210.27276495774,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",1228.33318000182,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",1228.33318000182,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",1228.33318000182,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",1228.33318000182,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",1228.33318000182,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",1228.33318000182,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",1228.33318000182,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_1_t1",1228.33318000182,0,0,1,Inf,0,Inf,1
"b_r2eheavy_icu_1_t1",1228.33318000182,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t1",1234.23383521209,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t1",1234.23383521209,0,0,1,Inf,0,Inf,1
"t_PMVAmb_1",1234.23383521209,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t1",1240.81887662783,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t1",1240.81887662783,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t1",1254.9308593098,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t1",1254.9308593098,0,0,1,Inf,0,Inf,1
"t_PMVAmb_2",1254.9308593098,1,0,1,Inf,1,Inf,1
"t_PMVAmb_1",1259.99920797782,0,0,1,Inf,0,Inf,1
"b_r2b_hold_1_t2",1259.99920797782,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t2",1259.99920797782,1,0,1,Inf,1,Inf,1
"b_r2b_hold_1_t2",1259.99920797782,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t2",1259.99920797782,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t2",1259.99920797782,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t2",1259.99920797782,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t2",1259.99920797782,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t2",1259.99920797782,1,0,1,Inf,1,Inf,1
"t_PMVAmb_2",1277.54044129553,0,0,1,Inf,0,Inf,1
"b_r2b_hold_1_t1",1277.54044129553,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t1",1277.54044129553,1,0,1,Inf,1,Inf,1
"b_r2b_hold_1_t1",1277.54044129553,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t1",1277.54044129553,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t1",1277.54044129553,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t1",1277.54044129553,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t1",1277.54044129553,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t1",1277.54044129553,1,0,1,Inf,1,Inf,1
"b_r2eheavy_icu_1_t1",1290.09309317623,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t1",1291.95713548455,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t1",1291.95713548455,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_facem_1_t2",1294.21170638939,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t2",1294.21170638939,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t2",1294.21170638939,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t2",1294.21170638939,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t2",1294.21170638939,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t2",1294.21170638939,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t2",1294.21170638939,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",1294.21170638939,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_1_t2",1294.21170638939,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_2_t2",1294.21170638939,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_medic_1_t2",1294.21170638939,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_facem_1_t1",1312.38752658958,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t1",1312.38752658958,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t1",1312.38752658958,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t1",1312.38752658958,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t1",1312.38752658958,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t1",1312.38752658958,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",1312.38752658958,0,3,0,Inf,3,Inf,1
"c_r1_clinician_nurse_1_t1",1315.18655331915,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t1",1315.18655331915,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",1440,1,0,0,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_1_t2",1440,1,0,0,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_2_t2",1440,1,0,0,Inf,1,Inf,1
"c_r2b_surg_1_medic_1_t2",1440,1,0,0,Inf,1,Inf,1
"b_r2b_ot_1_t2",1440,1,0,0,Inf,1,Inf,1
"c_r2eheavy_surg_2_anesthetist_1_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_surgeon_1_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_surgeon_2_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_1_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_2_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_3_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_4_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_anesthetist_1_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_surgeon_1_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_surgeon_2_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_1_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_2_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_3_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_4_t1",1440,0,0,0,Inf,0,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t1",1440,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",1440,1,2,1,Inf,3,Inf,1
"c_r2eheavy_surg_1_anesthetist_1_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_surgeon_1_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_surgeon_2_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_1_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_2_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_3_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_4_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_anesthetist_1_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_surgeon_1_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_surgeon_2_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_1_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_2_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_3_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_4_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_anesthetist_1_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_surgeon_1_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_surgeon_2_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_1_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_2_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_3_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_4_t1",1440,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_2_t1",1440,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",1440,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_1_t1",1440,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_2_t1",1440,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_medic_1_t1",1440,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",1486.61057543919,0,0,0,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t2",1486.61057543919,0,0,0,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t2",1486.61057543919,0,0,0,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t2",1486.61057543919,0,0,0,Inf,0,Inf,1
"b_r2b_ot_1_t2",1486.61057543919,0,0,0,Inf,0,Inf,1
"c_r2b_evac_1_medic_1_t2",1486.61057543919,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_2_t2",1486.61057543919,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_1_t2",1517.64589422908,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_2_t2",1517.64589422908,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",1517.64589422908,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",1517.64589422908,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",1517.64589422908,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",1517.64589422908,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",1517.64589422908,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",1517.64589422908,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",1549.41470025641,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",1549.41470025641,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",1549.41470025641,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",1549.41470025641,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",1549.41470025641,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",1549.41470025641,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_1_t1",1549.41470025641,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",1549.41470025641,0,1,0,Inf,1,Inf,1
"c_r1_technician_medic_1_t1",1550.72950383462,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t1",1550.72950383462,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",1557.37378031957,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t1",1557.37378031957,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t1",1557.37378031957,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t1",1557.37378031957,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",1557.37378031957,1,1,1,Inf,2,Inf,1
"c_r2b_evac_1_medic_1_t1",1557.37378031957,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_2_t1",1557.37378031957,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",1557.37378031957,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_1_t1",1557.37378031957,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_2_t1",1557.37378031957,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_medic_1_t1",1557.37378031957,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t1",1563.3597348186,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t1",1563.3597348186,0,0,1,Inf,0,Inf,1
"t_PMVAmb_1",1563.3597348186,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_1_t1",1575.02694035528,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_2_t1",1575.02694035528,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",1575.02694035528,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",1575.02694035528,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",1575.02694035528,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",1575.02694035528,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",1575.02694035528,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",1575.02694035528,1,0,1,Inf,1,Inf,1
"t_PMVAmb_1",1590.05277504609,0,0,1,Inf,0,Inf,1
"b_r2b_hold_1_t2",1590.05277504609,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t2",1590.05277504609,1,0,1,Inf,1,Inf,1
"b_r2b_hold_1_t2",1590.05277504609,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t2",1590.05277504609,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t2",1590.05277504609,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t2",1590.05277504609,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t2",1590.05277504609,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t2",1590.05277504609,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",1596.18581113762,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",1596.18581113762,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",1596.18581113762,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",1596.18581113762,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",1596.18581113762,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",1596.18581113762,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_2_t1",1596.18581113762,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",1596.18581113762,0,2,0,Inf,2,Inf,1
"c_r2b_emerg_1_facem_1_t2",1636.61045773498,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t2",1636.61045773498,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t2",1636.61045773498,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t2",1636.61045773498,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t2",1636.61045773498,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t2",1636.61045773498,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t2",1636.61045773498,0,1,0,Inf,1,Inf,1
"c_r1_technician_medic_1_t2",1687.89101109584,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t2",1687.89101109584,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",1691.06934744242,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t1",1691.06934744242,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t1",1691.06934744242,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t1",1691.06934744242,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",1691.06934744242,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_1_t1",1691.06934744242,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_2_t1",1691.06934744242,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",1691.06934744242,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_1_t1",1691.06934744242,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_2_t1",1691.06934744242,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_medic_1_t1",1691.06934744242,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t1",1698.46399461408,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t1",1698.46399461408,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t2",1707.85873371593,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t2",1707.85873371593,0,0,1,Inf,0,Inf,1
"t_PMVAmb_1",1707.85873371593,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_1_t1",1708.49459803902,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_2_t1",1708.49459803902,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",1708.49459803902,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",1708.49459803902,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",1708.49459803902,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",1708.49459803902,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",1708.49459803902,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",1708.49459803902,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t1",1717.38440529673,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t1",1717.38440529673,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",1732.16807495349,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",1732.16807495349,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",1732.16807495349,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",1732.16807495349,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",1732.16807495349,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",1732.16807495349,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_3_t1",1732.16807495349,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",1732.16807495349,0,3,0,Inf,3,Inf,1
"t_PMVAmb_1",1732.27703720636,0,0,1,Inf,0,Inf,1
"b_r2b_hold_1_t2",1732.27703720636,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t2",1732.27703720636,1,0,1,Inf,1,Inf,1
"b_r2b_hold_1_t2",1732.27703720636,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t2",1732.27703720636,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t2",1732.27703720636,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t2",1732.27703720636,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t2",1732.27703720636,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t2",1732.27703720636,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_facem_1_t2",1770.82803460184,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t2",1770.82803460184,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t2",1770.82803460184,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t2",1770.82803460184,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t2",1770.82803460184,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t2",1770.82803460184,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t2",1770.82803460184,0,2,0,Inf,2,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",1811.97881359434,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t1",1811.97881359434,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t1",1811.97881359434,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t1",1811.97881359434,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",1811.97881359434,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_1_t1",1811.97881359434,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_2_t1",1811.97881359434,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t2",1840.58576347237,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_1_t1",1844.26330399,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_2_t1",1844.26330399,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",1844.26330399,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",1844.26330399,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",1844.26330399,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",1844.26330399,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",1844.26330399,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",1844.26330399,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t2",1854.67538808192,0,0,1,Inf,0,Inf,1
"t_HX240M_1",1854.67538808192,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t3",1861.71649689367,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t3",1861.71649689367,1,0,1,Inf,1,Inf,1
"t_HX240M_1",1875.28020643898,0,0,1,Inf,0,Inf,1
"c_r1_clinician_nurse_1_t3",1887.70979363322,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t3",1887.70979363322,0,0,1,Inf,0,Inf,1
"t_PMVAmb_1",1887.70979363322,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",1889.20695867637,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",1889.20695867637,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",1889.20695867637,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",1889.20695867637,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",1889.20695867637,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",1889.20695867637,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_1_t1",1889.20695867637,1,1,1,Inf,2,Inf,1
"c_r1_technician_medic_1_t2",1914.27962207724,1,0,1,Inf,1,Inf,1
"t_PMVAmb_1",1923.82323394979,0,0,1,Inf,0,Inf,1
"b_r2b_hold_1_t2",1923.82323394979,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t2",1923.82323394979,1,0,1,Inf,1,Inf,1
"b_r2b_hold_1_t2",1923.82323394979,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t2",1923.82323394979,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t2",1923.82323394979,1,0,1,Inf,1,Inf,1
